Biosample	contig	Genus	Species	predicted_mobility	Total_Size	Relaxase	PCN	percen	Total_DNA_bases	Plasmid_family	rep_type.s.	Multiple_replicons	Length_chr	gc	Number_plasmids	Locus	percen_tamaño	megaplasmid	Plasmid_type	Plasmid_type_curated	z_scores	Predicted_ptu
GCA_003325735	CP030247.1	Staphylococcus	Staphylococcus epidermidis	non-mobilizable	24519	No MOB	1.41153187550316	1.39497132034487	34609.3500554619	rep_cluster_1017	rep_cluster_1017,rep_cluster_1110	Multiple replicons	2481008	0.29132509482442187	3	plasmid	0.988267671849506	No	rep19c	rep19c	-0.48388909020527	-
GCA_003325735	CP030248.1	Staphylococcus	Staphylococcus epidermidis	non-mobilizable	21583	No MOB	2.1194861319075	1.84380176061341	45744.8691849595	rep_cluster_1442	rep_cluster_1442,rep_cluster_2215	Multiple replicons	2481008	0.2788768938516425	3	plasmid	0.869928674151796	No	repUS76	repUS76	-0.373648549122681	-
GCA_003325735	CP030249.1	Staphylococcus	Staphylococcus epidermidis	mobilizable	8256	MOBV	9.93695002486825	3.30669870493413	82039.4594053123	rep_cluster_2222	rep_cluster_2222	Single replicons	2481008	0.3013565891472868	3	plasmid	0.33276797172762	No	NA	rep_cluster_2222	-0.0143356856870045	-
GCA_003330905	CP030325.1	Staphylococcus	Staphylococcus aureus	mobilizable	30429	No MOB	4.43346934018919	4.64151935528834	134906.038552617	rep_cluster_1017	rep_cluster_1017,rep_cluster_1733,rep_cluster_2100	Multiple replicons	2906506	0.29639488645699824	1	plasmid	1.04692713519256	No	rep16, rep19	rep16, rep19	0.313519418470414	PTU-Bac18
GCA_003573835	AP018924.1	Staphylococcus	Staphylococcus aureus	mobilizable	21326	MOBV	6.09393277534892	4.53723358924698	129959.210367091	rep_cluster_1733	rep_cluster_1733,rep_cluster_2214	Multiple replicons	2864283	0.28603582481478007	1	plasmid	0.7445493339869	No	rep16, rep5a	rep16, rep5a	0.287905025496682	PTU-Bac18
GCA_003609855	AP017923.1	Staphylococcus	Staphylococcus aureus	conjugative	37965	MOBP	2.00388836445023	2.78738769335553	76077.6217563531	rep_cluster_765	rep_cluster_765	Single replicons	2729352	0.300566311075991	1	plasmid	1.39098950959788	No	rep24a	rep24a	-0.141887477567073	PTU-Bac7
GCA_003812425	CP033781.1	Staphylococcus	Staphylococcus epidermidis	non-mobilizable	30843	No MOB	2.29970150455439	2.78790099606953	70929.6935049712	rep_cluster_1215	rep_cluster_1215	Single replicons	2544197	0.28149012741951174	2	plasmid	1.21228819938079	No	rep20	rep20	-0.141761401517292	-
GCA_003812425	CP033783.1	Staphylococcus	Staphylococcus epidermidis	non-mobilizable	2366	No MOB	12.4863131372333	1.16117646875199	29542.616882694	rep_cluster_1947	rep_cluster_1947	Single replicons	2544197	0.3106508875739645	2	plasmid	0.0929959433172824	No	rep10	rep10	-0.541313160922271	PTU-Bac20
GCA_003812505	CP033733.1	Staphylococcus	Staphylococcus hominis	mobilizable	4439	MOBV	4.36721350138081	0.87305170527952	19386.0607326294	rep_cluster_1118	rep_cluster_1118	Single replicons	2220494	0.30074341067808064	2	plasmid	0.199910470372809	No	rep7a	rep7a	-0.612081600347845	PTU-Bac21
GCA_003956005	CP033812.1	Staphylococcus	Staphylococcus haemolyticus	non-mobilizable	11269	No MOB	7.91925314993678	3.38792961236503	89242.0637466375	Unknown	-	Single replicons	2634118	0.32611589315822165	2	plasmid	0.427809232540076	No	NA	-	0.00561603412605906	-
GCA_003956025	CP033734.1	Staphylococcus	Staphylococcus cohnii	non-mobilizable	34419	No MOB	3.64863600720524	4.70976515875547	125582.402731997	rep_cluster_1017	rep_cluster_1017	Single replicons	2666426	0.3044829890467474	1	plasmid	1.29082899731701	No	NA	rep_cluster_1017	0.330281771523676	-
GCA_003991015	CP029475.1	Staphylococcus	Staphylococcus aureus	mobilizable	27086	No MOB	1.13469434682049	1.11315496671255	30734.3310779799	rep_cluster_1017	rep_cluster_1017,rep_cluster_1017,rep_cluster_1215	Multiple replicons	2761011	0.2721701247877132	1	plasmid	0.98101746063308	No	rep20	rep20	-0.553108074754895	PTU-Bac42
GCA_004291115	CP068030.1	Staphylococcus	Staphylococcus saccharolyticus	non-mobilizable	19923	No MOB	2.81499026149675	2.40427064835038	56083.0509797998	rep_cluster_1110	rep_cluster_1110	Single replicons	2332643	0.2716458364704111	1	plasmid	0.854095547411241	No	NA	rep_cluster_1110	-0.235987668975796	-
GCA_004291175	CP068032.1	Staphylococcus	Staphylococcus saccharolyticus	non-mobilizable	55199	No MOB	1.06733069592291	2.51605373126211	58915.5870842486	Unknown	-	Single replicons	2341587	0.270131705284516	1	plasmid	2.35733286869119	No	NA	-	-0.208531804937927	-
GCA_005707215	CP039163.1	Staphylococcus	Staphylococcus aureus	mobilizable	23118	No MOB	1.13138216194599	0.944526280318661	26155.2928198674	rep_cluster_1017	rep_cluster_1017,rep_cluster_1017,rep_cluster_1215	Multiple replicons	2769144	0.2723851544251233	1	plasmid	0.834842825075186	No	rep20	rep20	-0.594526204993536	PTU-Bac42
GCA_006364675	CP040999.1	Staphylococcus	Staphylococcus aureus	mobilizable	27489	MOBV	2.71647653665705	2.71039099944269	74673.2235161657	rep_cluster_1017	rep_cluster_1017,rep_cluster_1733,rep_cluster_2100,rep_cluster_2214	Multiple replicons	2755072	0.30688639092000436	2	plasmid	0.997759768165769	No	rep16, rep16, rep5a, rep19	rep16, rep16, rep5a, rep19	-0.160799201097776	PTU-Bac43
GCA_006364775	CP041009.1	Staphylococcus	Staphylococcus aureus	mobilizable	32188	No MOB	3.70383712830389	4.02208518051429	119219.109485846	rep_cluster_1017	rep_cluster_1017,rep_cluster_1017,rep_cluster_1215	Multiple replicons	2964112	0.32310177705977383	1	plasmid	1.08592387871983	No	rep21, rep20	rep21, rep20	0.161375641075809	PTU-Bac42
GCA_006741705	AP019699.1	Staphylococcus	Staphylococcus arlettae	non-mobilizable	22364	No MOB	3.45110295917976	2.93473008780167	77180.4665790962	rep_cluster_1017	rep_cluster_1017,rep_cluster_1017,rep_cluster_910	Multiple replicons	2629900	0.29806832409229117	1	plasmid	0.850374538955854	No	rep39	rep39	-0.105697629840995	-
GCA_007185035	AP019752.1	Staphylococcus	Staphylococcus aureus	mobilizable	51624	MOBV	1.46648156509416	2.60552427418743	75705.6443164207	rep_cluster_1018	rep_cluster_1018,rep_cluster_155	Multiple replicons	2905582	0.3140206105687277	1	plasmid	1.7767180551091	No	repUS12	repUS12	-0.186556287731164	PTU-Bac45
GCA_007859575	CP042287.1	Staphylococcus	Staphylococcus argenteus	mobilizable	21570	MOBV	3.76900575299497	3.03776944110397	81297.4540921014	rep_cluster_1733	rep_cluster_1733,rep_cluster_2214	Multiple replicons	2676222	0.281131200741771	1	plasmid	0.80598694727119	No	rep16, rep5a	rep16, rep5a	-0.080389377454974	PTU-Bac18
GCA_008244705	CP043387.1	Staphylococcus	Staphylococcus aureus	mobilizable	4439	MOBV	6.18352859162615	0.953400064751942	27448.6834182285	rep_cluster_1118	rep_cluster_1118	Single replicons	2879031	0.30006758278891643	2	plasmid	0.154183820875843	No	rep7a	rep7a	-0.592346649621155	PTU-Bac21
GCA_008244705	CP043388.1	Staphylococcus	Staphylococcus aureus	mobilizable	3123	No MOB	10.9264730474922	1.18523820435828	34123.3753273183	rep_cluster_1017	rep_cluster_1017	Single replicons	2879031	0.28754402817803393	2	plasmid	0.108473996980234	No	rep21	rep21	-0.53540318130717	PTU-Bac16
GCA_008244725	CP043393.1	Staphylococcus	Staphylococcus aureus	mobilizable	4439	MOBV	4.65513810857566	0.717746980284942	20664.1580639674	rep_cluster_1118	rep_cluster_1118	Single replicons	2879031	0.30006758278891643	2	plasmid	0.154183820875843	No	rep7a	rep7a	-0.650227134563041	PTU-Bac21
GCA_008244725	CP043394.1	Staphylococcus	Staphylococcus aureus	mobilizable	3123	No MOB	11.2207913011403	1.21716408171573	35042.5312334611	rep_cluster_1017	rep_cluster_1017	Single replicons	2879031	0.28754402817803393	2	plasmid	0.108473996980234	No	rep21	rep21	-0.527561632074646	PTU-Bac16
GCA_008244745	CP043390.1	Staphylococcus	Staphylococcus aureus	mobilizable	4439	MOBV	17.1785148038538	2.64864904943042	76255.4272143072	rep_cluster_1118	rep_cluster_1118	Single replicons	2879031	0.30006758278891643	2	plasmid	0.154183820875843	No	rep7a	rep7a	-0.17596409493335	PTU-Bac21
GCA_008244745	CP043391.1	Staphylococcus	Staphylococcus aureus	mobilizable	3123	No MOB	23.7083221799799	2.57173646855755	74041.0901680771	rep_cluster_1017	rep_cluster_1017	Single replicons	2879031	0.28754402817803393	2	plasmid	0.108473996980234	No	rep21	rep21	-0.194855158842498	PTU-Bac16
GCA_008619075	AP020325.1	Staphylococcus	Staphylococcus aureus	mobilizable	30220	MOBV	7.76227189793737	8.04839472743867	234575.856755667	rep_cluster_1017	rep_cluster_1017,rep_cluster_1733,rep_cluster_2214	Multiple replicons	2914567	0.2914956982131039	1	plasmid	1.03686070692491	No	rep16, rep5a, rep19	rep16, rep5a, rep19	1.15030710203771	PTU-Bac18
GCA_008619235	AP020312.1	Staphylococcus	Staphylococcus aureus	mobilizable	32574	No MOB	4.41486894692948	5.12724314135242	143809.941077281	rep_cluster_1733	rep_cluster_1733,rep_cluster_2100,rep_cluster_2176	Multiple replicons	2804820	0.28719223920918524	1	plasmid	1.16135794810362	No	rep16, rep16, rep19, rep20	rep16, rep16, rep19, rep20	0.432821605194537	PTU-Bac22
GCA_008619415	AP020314.1	Staphylococcus	Staphylococcus aureus	mobilizable	34268	MOBV	3.18686563161212	3.86552958056169	109207.511464084	rep_cluster_1017	rep_cluster_1017,rep_cluster_1733,rep_cluster_2100	Multiple replicons	2825163	0.2935975253881172	1	plasmid	1.21295656215234	No	rep16, rep5a, rep19	rep16, rep5a, rep19	0.122922870274529	PTU-Bac18
GCA_008619795	AP020317.1	Staphylococcus	Staphylococcus aureus	mobilizable	2987	No MOB	12.5991737996474	1.36780251731924	37633.7321395468	rep_cluster_1017	rep_cluster_1017,rep_cluster_1017	Multiple replicons	2751401	0.29527954469367257	1	plasmid	0.108562873968571	No	rep21	rep21	-0.490562219470566	PTU-Bac16
GCA_008619935	AP020319.1	Staphylococcus	Staphylococcus aureus	mobilizable	34268	MOBV	3.9636801083552	4.81246303966279	135827.389953116	rep_cluster_1017	rep_cluster_1017,rep_cluster_1733,rep_cluster_2214	Multiple replicons	2822409	0.2935975253881172	1	plasmid	1.21414011930943	No	rep16, rep5a, rep19	rep16, rep5a, rep19	0.35550615236666	PTU-Bac18
GCA_008620055	AP020321.1	Staphylococcus	Staphylococcus aureus	mobilizable	30217	MOBV	2.54349453423759	2.61465179347457	76856.7743410572	rep_cluster_1017	rep_cluster_1017,rep_cluster_1733,rep_cluster_2214	Multiple replicons	2939465	0.2915577324022901	1	plasmid	1.02797617933876	No	rep16, rep5a, rep19	rep16, rep5a, rep19	-0.184314410677654	PTU-Bac18
GCA_008620175	AP020323.1	Staphylococcus	Staphylococcus aureus	mobilizable	20547	No MOB	3.24794084672116	2.31983274711017	66735.4405775796	rep_cluster_1017	rep_cluster_1017,rep_cluster_1733,rep_cluster_2100	Multiple replicons	2876735	0.2903586898330657	1	plasmid	0.714247228194464	No	rep16, rep19	rep16, rep19	-0.256727082093654	PTU-Bac17
GCA_008693765	CP044105.1	Staphylococcus	Staphylococcus aureus	mobilizable	22780	No MOB	4.19620352322897	3.35633575251809	95589.5162591559	rep_cluster_1017	rep_cluster_1017,rep_cluster_1733,rep_cluster_2100	Multiple replicons	2848032	0.3025460930640913	1	plasmid	0.799850563476815	No	rep16, rep19	rep16, rep19	-0.0021439658470511	PTU-Bac17
GCA_009176875	AP019546.1	Staphylococcus	Staphylococcus aureus	mobilizable	21014	No MOB	1.15947377134336	0.822823908926732	24365.1818310093	rep_cluster_1017	rep_cluster_1017,rep_cluster_1733,rep_cluster_2100	Multiple replicons	2961166	0.2890929856286285	1	plasmid	0.709652886734482	No	rep16, rep19	rep16, rep19	-0.624418418331948	PTU-Bac17
GCA_009650155	CP045867.1	Staphylococcus	Staphylococcus aureus	mobilizable	27265	No MOB	3.06801371437148	3.06664151461068	83649.3939223384	rep_cluster_1017	rep_cluster_1017,rep_cluster_1017,rep_cluster_1215	Multiple replicons	2727720	0.27174032642582063	1	plasmid	0.999552740017304	No	rep20	rep20	-0.0732978954163411	PTU-Bac42
GCA_009685135	CP045647.1	Staphylococcus	Staphylococcus epidermidis	mobilizable	13568	MOBQ	7.43897334484793	3.68706183324773	100931.990342897	rep_cluster_1215	rep_cluster_1215	Single replicons	2737464	0.28559846698113206	1	plasmid	0.495641221217886	No	rep20, repUS70	rep20, repUS70	0.0790880960156567	-
GCA_009730115	CP046300.1	Staphylococcus	Staphylococcus hominis	mobilizable	14283	MOBQ	2.59168942333066	1.69894860867293	37017.1000334318	rep_cluster_2409	rep_cluster_2409,rep_cluster_910	Multiple replicons	2178824	0.28040327662255826	3	plasmid	0.655537115434748	No	rep39, repUS70	rep39, repUS70	-0.40922699571352	-
GCA_009730115	CP046302.1	Staphylococcus	Staphylococcus hominis	mobilizable	46602	MOBQ	2.67799385238498	5.7278545448758	124799.869508845	rep_cluster_1118	rep_cluster_1118,rep_cluster_765	Multiple replicons	2178824	0.2991931676752071	3	plasmid	2.13886022918786	No	rep24c, repUS70, rep7a	rep24c, repUS70, rep7a	0.580342183489487	-
GCA_009730115	CP046303.1	Staphylococcus	Staphylococcus hominis	mobilizable	2407	MOBC	12.3164224374685	1.36062521832818	29645.6288069867	rep_cluster_2234	rep_cluster_2234,rep_cluster_2246	Multiple replicons	2178824	0.2862484420440382	3	plasmid	0.110472438342886	No	rep13	rep13	-0.492325088592841	PTU-Bac19
GCA_009730135	CP046304.1	Staphylococcus	Staphylococcus hominis	non-mobilizable	23366	No MOB	1.86779111878067	1.8782304661503	43642.8072814291	rep_cluster_2341	rep_cluster_2341,rep_cluster_418	Multiple replicons	2323613	0.27591372079089277	2	plasmid	1.00558914070458	No	repUS46, rep40	repUS46, rep40	-0.365192261877792	-
GCA_009730135	CP046305.1	Staphylococcus	Staphylococcus hominis	mobilizable	25213	MOBQ	1.29849769008495	1.40897052392596	32739.0222601117	rep_cluster_1215	rep_cluster_1215	Single replicons	2323613	0.30968151350493794	2	plasmid	1.08507742037938	No	rep20, repUS70	rep20, repUS70	-0.480450642989922	-
GCA_009911815	CP047812.1	Staphylococcus	Staphylococcus aureus	mobilizable	20730	MOBV	4.79184239614474	3.60090120945172	99334.8928720804	rep_cluster_1733	rep_cluster_1733,rep_cluster_2214	Multiple replicons	2758612	0.28364688856729375	1	plasmid	0.751464867114331	No	rep16, rep5a	rep16, rep5a	0.0579255523575166	PTU-Bac18
GCA_009911855	CP047818.1	Staphylococcus	Staphylococcus aureus	mobilizable	27265	No MOB	1.28336377528913	1.27635773463024	34990.9133332582	rep_cluster_1017	rep_cluster_1017,rep_cluster_1017,rep_cluster_1215	Multiple replicons	2741466	0.27174032642582063	2	plasmid	0.994540877034404	No	rep20	rep20	-0.513022644206429	PTU-Bac42
GCA_009911855	CP047819.1	Staphylococcus	Staphylococcus aureus	non-mobilizable	2477	No MOB	4.23924657866874	0.383029144821145	10500.6137753625	rep_cluster_1947	rep_cluster_1947	Single replicons	2741466	0.3076301978199435	2	plasmid	0.090353117638519	No	rep10	rep10	-0.732439640625342	PTU-Bac20
GCA_009911965	CP047821.1	Staphylococcus	Staphylococcus aureus	mobilizable	27406	No MOB	3.19318052243381	3.16618374010918	87512.3053978209	rep_cluster_1017	rep_cluster_1017,rep_cluster_1017,rep_cluster_1215	Multiple replicons	2763968	0.2721301904692403	1	plasmid	0.991545488225623	No	rep20	rep20	-0.0488485982765253	PTU-Bac42
GCA_009912015	CP047814.1	Staphylococcus	Staphylococcus aureus	mobilizable	3785	MOBV	6.62583235280759	0.917613307922475	25078.7754553767	rep_cluster_1118	rep_cluster_1118	Single replicons	2733044	0.29431968295904887	1	plasmid	0.138490269457791	No	rep7a	rep7a	-0.601136497818865	PTU-Bac15
GCA_009912055	CP047808.1	Staphylococcus	Staphylococcus aureus	mobilizable	22726	No MOB	2.49260626765228	2.09963398211104	56646.9700386657	rep_cluster_1017	rep_cluster_1017,rep_cluster_1017,rep_cluster_1733,rep_cluster_2100	Multiple replicons	2697945	0.2958725688638564	1	plasmid	0.842344821706892	No	rep16, rep21, rep19	rep16, rep21, rep19	-0.31081171811945	-
GCA_009912075	CP047806.1	Staphylococcus	Staphylococcus aureus	non-mobilizable	32200	No MOB	2.11489068910985	2.3807760546407	68099.4801893372	Unknown	-	Single replicons	2860390	0.2762111801242236	1	plasmid	1.12572061851706	No	NA	-	-0.241758348704026	-
GCA_009912195	CP047823.1	Staphylococcus	Staphylococcus aureus	mobilizable	3085	MOBC	7.78115671368588	0.852264627814155	24004.8684617209	rep_cluster_1281	rep_cluster_1281,rep_cluster_1300	Multiple replicons	2816598	0.3108589951377634	3	plasmid	0.109529297400623	No	NA	rep_cluster_1281,rep_cluster_1300	-0.617187267124672	PTU-Bac19
GCA_009912195	CP047824.1	Staphylococcus	Staphylococcus aureus	non-mobilizable	2961	No MOB	4.93311921025682	0.518603151091155	14606.9659815704	rep_cluster_1017	rep_cluster_1017	Single replicons	2816598	0.298210064167511	3	plasmid	0.105126823210128	No	rep21, rep21	rep21, rep21	-0.699140313157717	PTU-Bac16
GCA_009912195	CP047825.1	Staphylococcus	Staphylococcus aureus	non-mobilizable	2473	No MOB	4.74766955667737	0.416849930791087	11740.9868136631	rep_cluster_1947	rep_cluster_1947	Single replicons	2816598	0.30812778002426205	3	plasmid	0.0878009570410829	No	rep10	rep10	-0.724132668970447	PTU-Bac20
GCA_009912255	CP047834.1	Staphylococcus	Staphylococcus aureus	mobilizable	8034	MOBP	3.463169036696	1.00175666077089	27823.1000408157	rep_cluster_2222	rep_cluster_2222	Single replicons	2777431	0.3035847647498133	1	plasmid	0.289260111232286	No	rep5c	rep5c	-0.580469430894965	-
GCA_009912355	CP047827.1	Staphylococcus	Staphylococcus aureus	mobilizable	20731	MOBV	6.01346751085156	4.5416281552987	124665.194967464	rep_cluster_1733	rep_cluster_1733,rep_cluster_2214	Multiple replicons	2744945	0.28377791712893735	1	plasmid	0.755242819072878	No	rep16, rep5a	rep16, rep5a	0.28898440714262	PTU-Bac18
GCA_009912375	CP047829.1	Staphylococcus	Staphylococcus aureus	mobilizable	20730	MOBV	4.23534454871707	3.19513010140886	87798.692494905	rep_cluster_1733	rep_cluster_1733,rep_cluster_2214	Multiple replicons	2747891	0.2836951278340569	1	plasmid	0.754396735532814	No	rep16, rep5a	rep16, rep5a	-0.0417388698674187	PTU-Bac18
GCA_009912415	CP047816.1	Staphylococcus	Staphylococcus aureus	non-mobilizable	2473	No MOB	4.10325047434029	0.374489865382396	10147.3384230435	rep_cluster_1947	rep_cluster_1947	Single replicons	2709643	0.30812778002426205	1	plasmid	0.0912666354940485	No	rep10	rep10	-0.734537035769084	PTU-Bac20
GCA_009912555	CP047836.1	Staphylococcus	Staphylococcus aureus	mobilizable	17328	No MOB	1.25440161737454	0.783452237109782	21736.271225866	rep_cluster_1017	rep_cluster_1017,rep_cluster_1733,rep_cluster_2100	Multiple replicons	2774422	0.2836449676823638	1	plasmid	0.624562521490963	No	rep16, rep19	rep16, rep19	-0.634088783830843	PTU-Bac18
GCA_009912655	CP047831.1	Staphylococcus	Staphylococcus aureus	mobilizable	25209	No MOB	3.61658318780248	3.33866810539522	91170.4455813127	rep_cluster_1017	rep_cluster_1017,rep_cluster_1733,rep_cluster_2100	Multiple replicons	2730743	0.28692133761751754	2	plasmid	0.92315534636544	No	rep16, rep16, rep19	rep16, rep16, rep19	-0.00648344642531854	PTU-Bac22
GCA_009912655	CP047832.1	Staphylococcus	Staphylococcus aureus	non-mobilizable	2476	No MOB	10.626991851713	0.963563097107321	26312.4318248414	rep_cluster_1947	rep_cluster_1947,rep_cluster_1947	Multiple replicons	2730743	0.3077544426494346	2	plasmid	0.090671293490453	No	rep10, rep10, rep10	rep10, rep10, rep10	-0.589850432597135	PTU-Bac20
GCA_009912695	CP047838.1	Staphylococcus	Staphylococcus aureus	mobilizable	20654	MOBV	5.77355006414961	4.31170409569903	119246.903024946	rep_cluster_1733	rep_cluster_1733,rep_cluster_2214	Multiple replicons	2765656	0.283770698169846	1	plasmid	0.746802928491468	No	rep16, rep5a	rep16, rep5a	0.232511070077942	PTU-Bac18
GCA_009912735	CP047840.1	Staphylococcus	Staphylococcus aureus	mobilizable	25502	MOBV	1.52266468783319	1.38757846671763	38830.9948691221	rep_cluster_1017	rep_cluster_1017,rep_cluster_1215,rep_cluster_2214	Multiple replicons	2798472	0.27735079601599877	1	plasmid	0.911283014445026	No	rep5a, rep20	rep5a, rep20	-0.48570490328498	PTU-Bac18
GCA_009912755	CP047848.1	Staphylococcus	Staphylococcus aureus	mobilizable	17906	No MOB	1.50207495099267	0.966942173352397	26896.1540724748	rep_cluster_1017	rep_cluster_1017,rep_cluster_1017,rep_cluster_1733,rep_cluster_2100	Multiple replicons	2781568	0.28052049592315426	1	plasmid	0.643737632874695	No	rep16, rep21, rep19	rep16, rep21, rep19	-0.589020472861352	PTU-Bac42
GCA_009912775	CP047842.1	Staphylococcus	Staphylococcus aureus	mobilizable	17906	No MOB	2.27181418321384	1.48528284397129	40679.104764627	rep_cluster_1017	rep_cluster_1017,rep_cluster_1017,rep_cluster_1733,rep_cluster_2100	Multiple replicons	2738812	0.2808555791354853	1	plasmid	0.653787116457793	No	rep16, rep21, rep19	rep16, rep21, rep19	-0.461707013551528	-
